,연,월,일,시간대,요일,기온,강수량,풍속,습도,적설량,미세먼지,초미세먼지,공휴일,통화건수
9073,2017,10,14,1,토,12.2,0.0,1.7,50.0,0.0,21.0,12.0,0,15.0
9074,2017,10,14,10,토,15.3,0.0,0.5,41.0,0.0,21.0,12.0,0,10.0
9075,2017,10,14,11,토,18.1,0.0,2.6,29.0,0.0,21.0,12.0,0,29.0
9076,2017,10,14,12,토,18.9,0.0,1.9,37.0,0.0,21.0,12.0,0,52.0
9077,2017,10,14,13,토,19.6,0.0,,23.0,0.0,21.0,12.0,0,52.0
9078,2017,10,14,14,토,19.7,0.0,,27.0,0.0,21.0,12.0,0,53.0
9079,2017,10,14,15,토,20.0,0.0,,24.0,0.0,21.0,12.0,0,58.0
9080,2017,10,14,16,토,19.3,0.0,,24.0,0.0,21.0,12.0,0,79.0
9081,2017,10,14,17,토,18.1,0.0,,24.0,0.0,21.0,12.0,0,130.0
9082,2017,10,14,18,토,16.6,0.0,,29.0,0.0,21.0,12.0,0,212.0
9083,2017,10,14,19,토,15.8,0.0,1.7,28.0,0.0,21.0,12.0,0,135.0
9084,2017,10,14,2,토,11.1,0.0,1.8,58.0,0.0,21.0,12.0,0,20.0
9085,2017,10,14,20,토,15.3,0.0,2.7,27.0,0.0,21.0,12.0,0,148.0
9086,2017,10,14,21,토,14.7,0.0,1.7,28.0,0.0,21.0,12.0,0,169.0
9087,2017,10,14,22,토,14.1,0.0,1.9,28.0,0.0,21.0,12.0,0,157.0
9088,2017,10,14,23,토,14.0,0.0,1.1,30.0,0.0,21.0,12.0,0,93.0
9089,2017,10,14,3,토,10.2,0.0,2.5,66.0,0.0,21.0,12.0,0,15.0
9090,2017,10,14,4,토,9.9,0.0,0.1,67.0,0.0,21.0,12.0,0,10.0
9091,2017,10,14,5,토,9.4,0.0,1.0,69.0,0.0,21.0,12.0,0,5.0
9092,2017,10,14,6,토,9.2,0.0,1.1,72.0,0.0,21.0,12.0,0,5.0
9093,2017,10,14,7,토,9.0,0.0,0.8,73.0,0.0,21.0,12.0,0,0.0
9094,2017,10,14,8,토,9.9,0.0,1.5,69.0,0.0,21.0,12.0,0,0.0
9095,2017,10,14,9,토,12.2,0.0,1.2,56.0,0.0,21.0,12.0,0,0.0
9096,2017,10,15,0,일,13.6,0.0,1.9,30.0,0.0,19.0,10.0,0,26.0
9097,2017,10,15,1,일,12.9,0.0,0.7,36.0,0.0,19.0,10.0,0,23.0
9098,2017,10,15,10,일,15.6,0.0,2.9,38.0,0.0,19.0,10.0,0,10.0
9099,2017,10,15,11,일,18.0,0.0,3.6,37.0,0.0,19.0,10.0,0,32.0
9100,2017,10,15,12,일,19.9,0.0,2.2,35.0,0.0,19.0,10.0,0,46.0
9101,2017,10,15,13,일,21.8,0.0,3.1,33.0,0.0,19.0,10.0,0,61.0
9102,2017,10,15,14,일,22.0,0.0,2.8,29.0,0.0,19.0,10.0,0,53.0
9103,2017,10,15,15,일,23.0,0.0,2.0,27.0,0.0,19.0,10.0,0,41.0
9104,2017,10,15,16,일,21.4,0.0,2.4,26.0,0.0,19.0,10.0,0,94.0
9105,2017,10,15,17,일,20.4,0.0,2.7,32.0,0.0,19.0,10.0,0,164.0
9106,2017,10,15,18,일,18.9,0.0,1.0,38.0,0.0,19.0,10.0,0,197.0
9107,2017,10,15,19,일,17.4,0.0,0.4,44.0,0.0,19.0,10.0,0,145.0
9108,2017,10,15,2,일,11.9,0.0,0.6,41.0,0.0,19.0,10.0,0,5.0
9109,2017,10,15,20,일,16.5,0.0,0.6,50.0,0.0,19.0,10.0,0,129.0
9110,2017,10,15,21,일,16.0,0.0,0.5,47.0,0.0,19.0,10.0,0,115.0
9111,2017,10,15,22,일,15.7,0.0,0.5,50.0,0.0,19.0,10.0,0,104.0
9112,2017,10,15,23,일,15.1,0.0,1.8,55.0,0.0,19.0,10.0,0,55.0
9113,2017,10,15,3,일,11.2,0.0,1.8,47.0,0.0,19.0,10.0,0,5.0
9114,2017,10,15,4,일,10.3,0.0,0.8,48.0,0.0,19.0,10.0,0,10.0
9115,2017,10,15,5,일,9.7,0.0,1.8,49.0,0.0,19.0,10.0,0,5.0
9116,2017,10,15,6,일,9.3,0.0,2.1,49.0,0.0,19.0,10.0,0,0.0
9117,2017,10,15,7,일,9.0,0.0,2.1,52.0,0.0,19.0,10.0,0,5.0
9118,2017,10,15,8,일,10.4,0.0,1.9,47.0,0.0,19.0,10.0,0,0.0
9119,2017,10,15,9,일,13.4,0.0,2.3,40.0,0.0,19.0,10.0,0,0.0
9120,2017,10,16,0,월,15.0,0.0,1.5,57.0,0.0,26.0,14.0,0,23.0
9121,2017,10,16,1,월,14.9,0.0,2.2,55.0,0.0,26.0,14.0,0,15.0
9122,2017,10,16,10,월,16.7,0.0,0.6,54.0,0.0,26.0,14.0,0,5.0
9123,2017,10,16,11,월,18.4,0.0,0.8,49.0,0.0,26.0,14.0,0,15.0
9124,2017,10,16,12,월,19.1,0.0,1.9,48.0,0.0,26.0,14.0,0,30.0
9125,2017,10,16,13,월,20.0,0.0,2.7,41.0,0.0,26.0,14.0,0,25.0
9126,2017,10,16,14,월,21.1,0.0,3.3,38.0,0.0,26.0,14.0,0,20.0
9127,2017,10,16,15,월,21.8,0.0,3.5,35.0,0.0,26.0,14.0,0,38.0
9128,2017,10,16,16,월,21.5,0.0,2.4,33.0,0.0,26.0,14.0,0,35.0
9129,2017,10,16,17,월,19.9,0.0,2.6,29.0,0.0,26.0,14.0,0,83.0
9130,2017,10,16,18,월,18.6,0.0,1.8,32.0,0.0,26.0,14.0,0,112.0
9131,2017,10,16,19,월,17.5,0.0,3.3,32.0,0.0,26.0,14.0,0,120.0
9132,2017,10,16,2,월,14.8,0.0,1.6,55.0,0.0,26.0,14.0,0,5.0
9133,2017,10,16,20,월,16.7,0.0,2.3,36.0,0.0,26.0,14.0,0,95.0
9134,2017,10,16,21,월,15.7,0.0,1.6,41.0,0.0,26.0,14.0,0,92.0
9135,2017,10,16,22,월,15.0,0.0,2.6,41.0,0.0,26.0,14.0,0,105.0
9136,2017,10,16,23,월,14.1,0.0,1.7,44.0,0.0,26.0,14.0,0,58.0
9137,2017,10,16,3,월,14.7,0.0,1.1,58.0,0.0,26.0,14.0,0,5.0
9138,2017,10,16,4,월,14.5,0.0,1.0,61.0,0.0,26.0,14.0,0,5.0
9139,2017,10,16,5,월,14.3,0.0,1.1,64.0,0.0,26.0,14.0,0,0.0
9140,2017,10,16,6,월,14.1,0.0,1.1,64.0,0.0,26.0,14.0,0,0.0
9141,2017,10,16,7,월,14.0,0.0,0.8,66.0,0.0,26.0,14.0,0,0.0
9142,2017,10,16,8,월,14.2,0.0,1.0,67.0,0.0,26.0,14.0,0,10.0
9143,2017,10,16,9,월,15.2,0.0,1.1,61.0,0.0,26.0,14.0,0,0.0
9144,2017,10,17,0,화,13.6,0.0,0.3,42.0,0.0,33.0,19.0,0,15.0
9145,2017,10,17,1,화,13.2,0.0,1.3,35.0,0.0,33.0,19.0,0,16.0
9146,2017,10,17,10,화,16.9,0.0,2.6,45.0,0.0,33.0,19.0,0,10.0
9147,2017,10,17,11,화,19.4,0.0,1.9,40.0,0.0,33.0,19.0,0,25.0
9148,2017,10,17,12,화,20.6,0.0,1.5,38.0,0.0,33.0,19.0,0,25.0
9149,2017,10,17,13,화,23.3,0.0,2.2,32.0,0.0,33.0,19.0,0,38.0
9150,2017,10,17,14,화,22.9,0.0,1.1,30.0,0.0,33.0,19.0,0,27.0
9151,2017,10,17,15,화,23.8,0.0,1.4,27.0,0.0,33.0,19.0,0,35.0
9152,2017,10,17,16,화,23.4,0.0,1.8,29.0,0.0,33.0,19.0,0,46.0
9153,2017,10,17,17,화,22.5,0.0,1.6,37.0,0.0,33.0,19.0,0,97.0
9154,2017,10,17,18,화,19.8,0.0,2.7,44.0,0.0,33.0,19.0,0,124.0
9155,2017,10,17,19,화,18.2,0.0,1.6,49.0,0.0,33.0,19.0,0,115.0
9156,2017,10,17,2,화,12.6,0.0,0.1,50.0,0.0,33.0,19.0,0,15.0
9157,2017,10,17,20,화,17.0,0.0,1.8,57.0,0.0,33.0,19.0,0,97.0
9158,2017,10,17,21,화,15.9,0.0,1.7,60.0,0.0,33.0,19.0,0,114.0
9159,2017,10,17,22,화,15.4,0.0,0.6,60.0,0.0,33.0,19.0,0,121.0
9160,2017,10,17,23,화,14.5,0.0,1.9,63.0,0.0,33.0,19.0,0,70.0
9161,2017,10,17,3,화,11.4,0.0,1.0,47.0,0.0,33.0,19.0,0,10.0
9162,2017,10,17,4,화,10.6,0.0,0.6,55.0,0.0,33.0,19.0,0,10.0
9163,2017,10,17,5,화,10.1,0.0,1.0,53.0,0.0,33.0,19.0,0,0.0
9164,2017,10,17,6,화,9.5,0.0,0.7,53.0,0.0,33.0,19.0,0,0.0
9165,2017,10,17,7,화,9.2,0.0,0.9,55.0,0.0,33.0,19.0,0,0.0
9166,2017,10,17,8,화,10.2,0.0,1.2,51.0,0.0,33.0,19.0,0,0.0
9167,2017,10,17,9,화,14.4,0.0,1.9,47.0,0.0,33.0,19.0,0,0.0
9168,2017,10,18,0,수,14.2,0.0,2.6,61.0,0.0,20.0,12.0,0,32.0
9169,2017,10,18,1,수,14.3,0.0,2.5,63.0,0.0,20.0,12.0,0,25.0
9170,2017,10,18,10,수,16.8,0.0,2.2,51.0,0.0,20.0,12.0,0,5.0
9171,2017,10,18,11,수,17.6,0.0,2.7,49.0,0.0,20.0,12.0,0,15.0
9172,2017,10,18,12,수,18.9,0.0,3.1,45.0,0.0,20.0,12.0,0,30.0
9173,2017,10,18,13,수,18.5,0.0,2.0,46.0,0.0,20.0,12.0,0,17.0
9174,2017,10,18,14,수,18.5,0.0,3.0,48.0,0.0,20.0,12.0,0,17.0
9175,2017,10,18,15,수,18.4,0.0,2.7,51.0,0.0,20.0,12.0,0,33.0
9176,2017,10,18,16,수,17.9,0.1,2.4,54.0,0.0,20.0,12.0,0,69.0
9177,2017,10,18,17,수,17.3,0.0,2.2,60.0,0.0,20.0,12.0,0,93.0
9178,2017,10,18,18,수,16.9,0.0,1.4,60.0,0.0,20.0,12.0,0,148.0
9179,2017,10,18,19,수,16.7,0.0,2.2,61.0,0.0,20.0,12.0,0,114.0
9180,2017,10,18,2,수,15.2,0.0,2.7,62.0,0.0,20.0,12.0,0,11.0
9181,2017,10,18,20,수,16.5,0.0,1.6,63.0,0.0,20.0,12.0,0,121.0
9182,2017,10,18,21,수,16.1,0.0,1.7,64.0,0.0,20.0,12.0,0,125.0
9183,2017,10,18,22,수,15.9,0.0,1.9,71.0,0.0,20.0,12.0,0,112.0
9184,2017,10,18,23,수,15.3,0.0,2.5,76.0,0.0,20.0,12.0,0,78.0
9185,2017,10,18,3,수,15.4,0.0,3.0,62.0,0.0,20.0,12.0,0,15.0
9186,2017,10,18,4,수,15.5,0.0,2.5,61.0,0.0,20.0,12.0,0,10.0
9187,2017,10,18,5,수,15.4,0.0,2.9,60.0,0.0,20.0,12.0,0,5.0
9188,2017,10,18,6,수,15.3,0.0,2.3,60.0,0.0,20.0,12.0,0,5.0
9189,2017,10,18,7,수,15.1,0.0,2.6,60.0,0.0,20.0,12.0,0,0.0
9190,2017,10,18,8,수,15.2,0.0,2.4,60.0,0.0,20.0,12.0,0,0.0
9191,2017,10,18,9,수,15.9,0.0,3.1,54.0,0.0,20.0,12.0,0,0.0
9192,2017,10,19,0,목,15.0,0.0,2.8,74.0,0.0,16.0,9.0,0,23.0
9193,2017,10,19,1,목,14.8,0.0,3.1,76.0,0.0,16.0,9.0,0,10.0
9194,2017,10,19,10,목,18.0,0.0,2.4,50.0,0.0,16.0,9.0,0,15.0
9195,2017,10,19,11,목,19.5,0.0,1.9,46.0,0.0,16.0,9.0,0,15.0
9196,2017,10,19,12,목,21.0,0.0,2.5,40.0,0.0,16.0,9.0,0,20.0
9197,2017,10,19,13,목,22.1,0.0,2.0,35.0,0.0,16.0,9.0,0,16.0
9198,2017,10,19,14,목,22.2,0.0,2.4,34.0,0.0,16.0,9.0,0,34.0
9199,2017,10,19,15,목,22.2,0.0,1.4,37.0,0.0,16.0,9.0,0,47.0
9200,2017,10,19,16,목,21.7,0.0,0.8,37.0,0.0,16.0,9.0,0,73.0
9201,2017,10,19,17,목,21.3,0.0,1.3,41.0,0.0,16.0,9.0,0,87.0
9202,2017,10,19,18,목,19.5,0.0,1.0,49.0,0.0,16.0,9.0,0,117.0
9203,2017,10,19,19,목,18.0,0.0,1.7,51.0,0.0,16.0,9.0,0,137.0
9204,2017,10,19,2,목,14.5,0.0,3.1,78.0,0.0,16.0,9.0,0,5.0
9205,2017,10,19,20,목,17.3,0.0,1.8,53.0,0.0,16.0,9.0,0,98.0
9206,2017,10,19,21,목,16.7,0.0,1.4,57.0,0.0,16.0,9.0,0,105.0
9207,2017,10,19,22,목,16.0,0.0,1.9,65.0,0.0,16.0,9.0,0,103.0
9208,2017,10,19,23,목,15.3,0.0,0.4,68.0,0.0,16.0,9.0,0,71.0
9209,2017,10,19,3,목,13.8,0.0,2.7,81.0,0.0,16.0,9.0,0,5.0
9210,2017,10,19,4,목,13.4,0.0,2.4,75.0,0.0,16.0,9.0,0,10.0
9211,2017,10,19,5,목,12.8,0.0,2.0,75.0,0.0,16.0,9.0,0,5.0
9212,2017,10,19,6,목,12.3,0.0,1.7,79.0,0.0,16.0,9.0,0,5.0
9213,2017,10,19,7,목,12.0,0.0,1.8,79.0,0.0,16.0,9.0,0,5.0
9214,2017,10,19,8,목,12.7,0.0,2.2,68.0,0.0,16.0,9.0,0,0.0
9215,2017,10,19,9,목,15.8,0.0,2.0,56.0,0.0,16.0,9.0,0,0.0
9216,2017,10,20,0,금,14.6,0.0,0.9,67.0,0.0,26.0,15.0,0,38.0
9217,2017,10,20,1,금,13.8,0.0,1.4,67.0,0.0,26.0,15.0,0,16.0
9218,2017,10,20,10,금,17.8,0.0,1.2,54.0,0.0,26.0,15.0,0,15.0
9219,2017,10,20,11,금,20.6,0.0,1.1,45.0,0.0,26.0,15.0,0,25.0
9220,2017,10,20,12,금,21.5,0.0,1.4,38.0,0.0,26.0,15.0,0,25.0
9221,2017,10,20,13,금,23.1,0.0,1.1,33.0,0.0,26.0,15.0,0,15.0
9222,2017,10,20,14,금,23.8,0.0,2.2,32.0,0.0,26.0,15.0,0,23.0
9223,2017,10,20,15,금,24.0,0.0,1.5,32.0,0.0,26.0,15.0,0,43.0
9224,2017,10,20,16,금,23.4,0.0,2.6,31.0,0.0,26.0,15.0,0,84.0
9225,2017,10,20,17,금,22.0,0.0,2.7,32.0,0.0,26.0,15.0,0,105.0
9226,2017,10,20,18,금,19.7,0.0,2.2,48.0,0.0,26.0,15.0,0,164.0
9227,2017,10,20,19,금,18.2,0.0,3.4,59.0,0.0,26.0,15.0,0,167.0
9228,2017,10,20,2,금,13.2,0.0,0.9,69.0,0.0,26.0,15.0,0,10.0
9229,2017,10,20,20,금,17.4,0.0,1.8,63.0,0.0,26.0,15.0,0,155.0
9230,2017,10,20,21,금,16.5,0.0,1.3,63.0,0.0,26.0,15.0,0,152.0
9231,2017,10,20,22,금,16.0,0.0,0.7,63.0,0.0,26.0,15.0,0,173.0
9232,2017,10,20,23,금,15.3,0.0,0.5,66.0,0.0,26.0,15.0,0,96.0
9233,2017,10,20,3,금,12.7,0.0,0.9,74.0,0.0,26.0,15.0,0,10.0
